name,lat,lon,date_bce,circle_pos,cluster,source,is_monumental,type
Kafr Ammar tomb 2038,29.51,31.2,-2564,359.9849869403121,Egypt / Levant,p3k14c,True,radiocarbon
Kafr Ammar tomb 2038,29.51,31.2,-2481,359.9849869403121,Egypt / Levant,p3k14c,True,radiocarbon
Tuna El Gebel,29.9791,31.149,-1478,359.98724052216465,Egypt / Levant,p3k14c,False,radiocarbon
Tuna El Gebel,29.9791,31.149,-1347,359.98724052216465,Egypt / Levant,p3k14c,False,radiocarbon
Tuna El Gebel,29.9791,31.149,-1426,359.98724052216465,Egypt / Levant,p3k14c,False,radiocarbon
Letopolis,30.1223455,31.1339825,-750,359.98736679203284,Egypt / Levant,pleiades,False,settlement
Sphinx Temple,29.975210654,31.1382094955,-2670,359.9968980563961,Egypt / Levant,pleiades,True,temple-2
Temple of Amenhotep II,29.9755980739,31.1381126504,-2670,359.9969469255183,Egypt / Levant,pleiades,True,"temple, temple-2"
Valley Temple of Khafre,29.9749623,31.1381113,-2670,359.99700501075466,Egypt / Levant,pleiades,True,temple-2
The Great Sphinx,29.9752657478,31.1376650606,-2670,359.99736284213986,Egypt / Levant,pleiades,False,monument
Tomb of Hetepheres I,29.9790508,31.1359926,-2670,359.998466836425,Egypt / Levant,pleiades,True,tomb
Pyramid of Khentkawes,29.9735563,31.1356834,-2670,359.9992256245664,Egypt / Levant,pleiades,True,pyramid
The Great Pyramid,29.9791600351,31.1342156516,-2670,359.9999900763205,Egypt / Levant,pleiades,True,pyramid
